names,scores,logfoldchanges,pvals,pvals_adj
SLPI,0.3194285,2.562569,0.7494015959186362,1.0
OLFM1,0.31903943,2.3602815,0.7496965996973577,1.0
RP11-81H14.2,0.3135959,1.1683656,0.7538279749050348,1.0
CPSF2,0.31309804,0.6795992,0.7542061833101446,1.0
MKLN1,0.3119935,0.7430904,0.7550454653158976,1.0
RCOR1,0.3106186,0.7499322,0.7560905875585154,1.0
MBNL2,0.30944481,0.80481726,0.7569831795334783,1.0
RP11-977G19.12,0.30889422,2.579399,0.7574020072344227,1.0
RP11-538P18.2,0.30857438,1.4076962,0.7576453111288062,1.0
CMTM4,0.30803037,2.735144,0.7580592337290575,1.0
APOBEC3D,0.3078655,2.23613,0.7581846785206523,1.0
RP11-481A20.11,0.30770063,3.99005,0.7583101296791721,1.0
RNU5E-1,0.30766767,3.3520641,0.7583352206746354,1.0
ARID2,0.30618727,0.8302978,0.7594620682789657,1.0
RP11-489E7.4,0.30501348,1.3870434,0.7603558786114208,1.0
RP11-443B7.1,0.30496734,0.8165105,0.7603910350040068,1.0
DDX26B,0.29886764,1.8339936,0.7650410286694813,1.0
PBX2,0.29876545,0.79347074,0.7651190202011499,1.0
CCDC151,0.29864344,1.2609323,0.765212109985647,1.0
KIAA1551,0.29855442,0.7265806,0.7652800425094748,1.0
COLEC12,0.29676738,1.2717826,0.766644106274052,1.0
LETM2,0.29672122,1.4208723,0.7666793499973457,1.0
TTC39B,0.29668826,0.9121655,0.7667045243809603,1.0
MCTP2,0.29589036,3.727425,0.7673138194956025,1.0
CTB-113D17.1,0.29589036,4.1268563,0.7673138194956025,1.0
TNFRSF10C,0.2955046,22.786667,0.7676084476728416,1.0
RN7SL288P,0.2955046,22.576052,0.7676084476728416,1.0
RETNLB,0.29543534,1.8000114,0.7676613332098678,1.0
CTBP2,0.2934043,0.6705766,0.7692131226163809,1.0
FLOT2,0.2897511,0.8812445,0.7720066525640419,1.0
TSHZ3,0.28958625,1.3351921,0.7721327844085336,1.0
PIKFYVE,0.28946096,0.773315,0.7722286486378191,1.0
TTN-AS1,0.286665,1.122188,0.7743688365399344,1.0
HIVEP2,0.28651333,1.5218996,0.7744849808456212,1.0
HAMP,0.2862957,1.2664402,0.774651631490692,1.0
SESTD1,0.28616056,0.89189047,0.7747551621202224,1.0
KAT2B,0.28537253,0.7800973,0.7753587496000208,1.0
ZNF169,0.28536594,1.8617072,0.7753638011144918,1.0
SLFN12,0.28499007,0.8411956,0.7756517531462158,1.0
MT-TH,0.2843702,2.1796794,0.7761266887724944,1.0
INPP5A,0.28421193,2.1366036,0.7762479623561341,1.0
RP11-800A3.4,0.28404048,3.7421472,0.7763793482274703,1.0
AK4,0.28389543,4.4192457,0.7764905258856156,1.0
MUC5B,0.28385586,3.7973356,0.7765208478599064,1.0
MUCL1,0.2836844,23.055014,0.7766522470164554,1.0
MT-TG,0.2836844,22.741823,0.7766522470164554,1.0
SERPINB2,0.2836844,22.771458,0.7766522470164554,1.0
RP11-206L10.3,0.2836844,22.62179,0.7766522470164554,1.0
TUBB1,0.2836844,22.89366,0.7766522470164554,1.0
RNVU1-15,0.2836844,22.670923,0.7766522470164554,1.0
KDM6A,0.28227654,0.7700237,0.7777314776363224,1.0
EIF4A1,0.28190067,0.7409248,0.7780196820988218,1.0
UVRAG,0.27948388,0.6409601,0.779873514079047,1.0
SERPINB9,0.27904534,0.6012518,0.7802100192352268,1.0
HIATL1,0.2789728,0.81691724,0.7802656857130452,1.0
C17orf103,0.27607465,1.4532996,0.7824907332889041,1.0
IRF2BPL,0.27592626,0.8593423,0.7826046916438976,1.0
TRIM38,0.2759131,0.5858121,0.7826148215012725,1.0
PPP3CB,0.2756889,0.6940433,0.7827870347151071,1.0
CETP,0.27553722,1.4739965,0.7829035379257825,1.0
CHI3L1,0.27528664,1.572277,0.783096032157204,1.0
RP4-728D4.2,0.273948,1.4397602,0.7841245812781432,1.0
TCP11L2,0.27363807,1.9428495,0.7843627721125789,1.0
LL22NC03-2H8.5,0.2731534,2.3443117,0.7847353025243523,1.0
LAMB3,0.27314022,1.1861582,0.7847454400959937,1.0
CALCRL,0.27292588,2.3310695,0.7849101807523292,1.0
FAM134B,0.27253684,2.5653076,0.78520927302589,1.0
RNF103,0.2722203,1.149123,0.7854526257321861,1.0
ALOX15,0.27220383,2.0730093,0.785465300927015,1.0
DMBT1,0.27198622,2.363437,0.7856326188282787,1.0
AC091814.2,0.27196643,4.4282184,0.7856478300377596,1.0
CYP27B1,0.27195984,2.4507453,0.7856529004591071,1.0
SPINK5,0.27186424,22.257572,0.7857264225903825,1.0
LINC01001,0.27186424,22.63722,0.7857264225903825,1.0
NFIX,0.27179497,1.3829473,0.7857796639475324,1.0
LILRB1,0.27159056,0.6357824,0.785936858561247,1.0
TPTEP1,0.27138615,0.970733,0.7860940619024873,1.0
SPAST,0.27122787,0.8832819,0.7862157737051261,1.0
RAB31,0.2705025,0.36932078,0.7867736862734698,1.0
DCAF15,0.2674296,0.9893053,0.7891384178458345,1.0
ENC1,0.2659195,1.4815489,0.7903011992203989,1.0
SPN,0.26414895,0.8180681,0.7916651423093047,1.0
FBN2,0.26405334,1.2433313,0.7917388185106669,1.0
RHOT1,0.2634994,0.69975847,0.792165668949312,1.0
HIST1H2BC,0.26193658,1.5502918,0.7933703324629202,1.0
AC021016.6,0.26173875,1.9152694,0.7935228567419836,1.0
FAM76B,0.26161346,1.0379298,0.7936194595373116,1.0
C19orf35,0.2615937,2.6596143,0.7936347128997502,1.0
JAG1,0.26109913,1.3760974,0.7940160726007605,1.0
LONRF3,0.26051882,1.7080253,0.7944635974366967,1.0
LGALS12,0.26004404,22.598856,0.794829804453154,1.0
RP11-76E17.3,0.25610396,1.1173258,0.79787055141997,1.0
NPIPB5,0.2559589,1.1229643,0.7979825708453286,1.0
CYP27A1,0.25455764,0.6391341,0.7990647904650852,1.0
TCOF1,0.2537696,0.8049671,0.7996735495923912,1.0
DHRS9,0.2534498,0.5438955,0.7999206539496975,1.0
RP11-1407O15.2,0.2522859,1.4584609,0.8008200789243041,1.0
RAB40C,0.25188696,1.3617682,0.8011284412480839,1.0
FAM118A,0.25185397,0.82861376,0.8011539271246534,1.0
ERBB2IP,0.25098026,0.62627476,0.8018293798874716,1.0
AC115618.1,0.25097036,1.6982946,0.8018370273714368,1.0
NAA38,0.250367,0.4413765,0.8023035597663856,1.0
FAM8A1,0.25003728,1.0361302,0.8025585252920066,1.0
RP11-488L18.10,0.24992846,1.05081,0.8026426685296427,1.0
DMTF1,0.24982955,0.9075875,0.802719164367673,1.0
GBGT1,0.24911737,0.74480075,0.8032699901619443,1.0
COL6A1,0.24906792,0.8566996,0.8033082455854355,1.0
AC006994.2,0.24861622,2.2818427,0.8036576669157502,1.0
MSC,0.24860632,2.849294,0.8036653189170452,1.0
CCL17,0.24843487,1.3745651,0.8037979565953195,1.0
RP11-229P13.20,0.24822386,22.366297,0.8039612107240262,1.0
CLLU1OS,0.24822386,22.368507,0.8039612107240262,1.0
AC008964.1,0.24822386,22.130411,0.8039612107240262,1.0
LL21NC02-1C16.2,0.24822386,22.407421,0.8039612107240262,1.0
PPP1R17,0.24822386,22.023314,0.8039612107240262,1.0
CAPN7,0.2477095,0.93762434,0.8043591784744845,1.0
EDEM3,0.24723142,0.871599,0.8047291298693282,1.0
DIDO1,0.24642363,0.70822096,0.8053543194825897,1.0
CARS2,0.24493663,0.808289,0.8065055038822948,1.0
RANBP6,0.24154718,1.3441541,0.8091310531476585,1.0
SLC26A6,0.2412966,1.3041605,0.8093252456187168,1.0
SLC38A1,0.2409603,0.88084227,0.8095858908088897,1.0
CDK11A,0.24016899,0.6985643,0.8101992568809966,1.0
STK39,0.2397008,1.6215522,0.8105622200573455,1.0
TNFAIP6,0.2393447,1.0619934,0.8108383038349243,1.0
COQ7,0.2391205,0.7877479,0.8110121464358294,1.0
ADRBK2,0.23902819,0.68539774,0.8110837313927373,1.0
AL133245.2,0.23810498,1.884111,0.8117996677492086,1.0
RP11-629O1.2,0.23778847,1.4030124,0.8120451679042536,1.0
EID3,0.23739281,1.0995879,0.8123520690806391,1.0
TIAM2,0.23703012,1.7483037,0.8126334204840133,1.0
CRIM1,0.23689164,2.6648488,0.8127408519480214,1.0
SPIN4,0.23675317,2.758747,0.8128482869363282,1.0
APCDD1,0.236707,3.312365,0.8128840993819385,1.0
CD1A,0.23654215,2.4325924,0.8130120041671908,1.0
RP11-378A13.2,0.2364894,4.6538367,0.8130529347520515,1.0
RP11-1151B14.4,0.2364828,4.5221643,0.813058051111066,1.0
KNDC1,0.23640367,22.101994,0.8131194480415083,1.0
MAMLD1,0.23640367,22.107111,0.8131194480415083,1.0
CCL24,0.23640367,21.90165,0.8131194480415083,1.0
CECR6,0.23640367,22.348476,0.8131194480415083,1.0
URI1,0.23324503,0.61802226,0.8155711429425208,1.0
INO80D,0.23200531,0.68074745,0.8165338898507322,1.0
AGPAT4,0.23176132,0.98666424,0.8167233992962518,1.0
ANKRD36C,0.23107882,1.1362149,0.817253570438009,1.0
RP11-102N12.3,0.23083153,0.9283075,0.8174456820810909,1.0
CBWD6,0.23065679,1.119057,0.8175814475890746,1.0
EXT1,0.2305216,0.8140939,0.817686477491059,1.0
ATXN1,0.22718821,0.7464269,0.8202773920619694,1.0
PLA1A,0.22712228,1.1762221,0.8203286664430983,1.0
CASP2,0.22687168,0.95550436,0.8205235160932196,1.0
AC008982.2,0.22669035,1.1832588,0.8206645326181463,1.0
SPOPL,0.2266244,0.68617773,0.8207158127920086,1.0
TIPARP-AS1,0.22657494,1.2548336,0.8207542734253308,1.0
ZFPM1,0.22634415,1.894712,0.8209337620779056,1.0
RP11-70C1.1,0.22620237,1.4972452,0.8210440240427652,1.0
CTD-3088G3.8,0.22590894,1.6130413,0.8212722518992209,1.0
LINC00115,0.2258331,1.7431033,0.821331234592777,1.0
CTC-428G20.3,0.2253682,1.8882575,0.8216928462147086,1.0
AC116366.6,0.22508135,1.0221844,0.8219159871855968,1.0
RP4-798A10.2,0.22501871,3.1958635,0.8219647210391778,1.0
RP3-473L9.4,0.22498903,2.2179496,0.8219878057359237,1.0
DFNA5,0.22497915,2.9352844,0.8219955006690893,1.0
RP11-434H6.7,0.2247879,4.1354227,0.8221442727419055,1.0
SIAH2,0.22473845,0.75757736,0.8221827493190526,1.0
SCN9A,0.22469889,2.3119984,0.8222135308886924,1.0
GPR133,0.22460657,3.4043202,0.8222853556153366,1.0
CTD-2007H13.3,0.22458349,22.34671,0.8223033120297296,1.0
HIST2H2BF,0.22458349,22.09694,0.8223033120297296,1.0
CCL26,0.22454062,2.4812307,0.8223366599033859,1.0
MAP2K1,0.2231987,0.5546765,0.8233808668930676,1.0
MXI1,0.22269423,0.78434974,0.8237734876146936,1.0
RP11-262H14.1,0.22137539,1.6281365,0.8248001551797951,1.0
KDM3B,0.21973342,0.94459856,0.8260787750651235,1.0
CDC42EP4,0.21484709,0.8746923,0.8298865414443031,1.0
RP11-299J3.8,0.21456353,1.7351252,0.830107628561929,1.0
SLC37A3,0.21390411,1.7274944,0.8306218366362426,1.0
YOD1,0.21389093,1.1876041,0.8306321215383071,1.0
FFAR2,0.21360737,2.1044066,0.8308532539473219,1.0
RP11-178G16.4,0.2133304,1.4903022,0.8310692566728384,1.0
FLT1,0.21327765,2.7316751,0.831110401496618,1.0
C20orf201,0.2132249,1.2403975,0.8311515467833304,1.0
DNAH17,0.21314576,2.7998536,0.8312132655811593,1.0
EPB42,0.21296114,4.4742856,0.8313572801570607,1.0
ZMIZ1-AS1,0.21276331,21.63664,0.8315115877723385,1.0
REG1B,0.21276331,21.801365,0.8315115877723385,1.0
ZBTB16,0.21276331,22.136087,0.8315115877723385,1.0
CTC-510F12.6,0.21276331,22.304346,0.8315115877723385,1.0
PPP6R3,0.21167196,0.80831426,0.8323629680425207,1.0
UHRF2,0.21091032,0.7024712,0.8329572503239836,1.0
CCDC159,0.209786,0.9167294,0.833834698561829,1.0
SLC25A29,0.20962115,0.9321885,0.8339633740864746,1.0
GGNBP2,0.20816381,0.54387367,0.8351010587462346,1.0
C20orf112,0.20797259,1.2425053,0.8352503733528627,1.0
HTRA1,0.20667022,1.0025655,0.8362674149816335,1.0
PELI3,0.20457326,1.2187386,0.8379055553431709,1.0
TAF1,0.20455347,0.9747785,0.8379210128551585,1.0
KCNC3,0.20443147,1.5445342,0.8380163355610635,1.0
SCAMP1,0.20393361,0.6577505,0.8384053798865938,1.0
HIST1H2BD,0.20347202,1.3349059,0.8387661185273754,1.0
MNT,0.20317857,0.6448691,0.8389954628559069,1.0
NPHP3,0.2031423,0.80111605,0.839023809734018,1.0
SOWAHC,0.20273016,1.0122299,0.8393459480115391,1.0
KCTD15,0.20252573,1.4691317,0.8395057385868192,1.0
POLI,0.20229495,0.87372047,0.8396861552515869,1.0
FRMD3,0.20213997,1.3391842,0.8398072968823893,1.0
SEC31B,0.20167178,2.0526252,0.840173322296944,1.0
VTRNA1-1,0.20160584,1.9607763,0.8402248779507662,1.0
MT-TK,0.20158936,2.3243268,0.8402377669713247,1.0
HIST1H2BJ,0.20149045,2.0888321,0.8403151019940818,1.0
NEXN,0.2014278,1.6084175,0.8403640816390758,1.0
RP11-533E19.7,0.20139153,1.9185289,0.8403924385581534,1.0
SPAG5-AS1,0.20137174,3.377562,0.8404079060558616,1.0
ZNF419,0.20136845,1.4329044,0.8404104839781371,1.0
PTPRF,0.20135526,1.494915,0.8404207956843545,1.0
LENG8-AS1,0.20134537,3.0300965,0.840428529481988,1.0
MREG,0.20114425,2.755506,0.84058578670682,1.0
SYN1,0.20113435,3.2595978,0.8405935208328829,1.0
KCNJ15,0.20112775,4.4466233,0.840598676925473,1.0
RP11-79H23.3,0.20110138,3.490221,0.8406193013642163,1.0
FAM21C,0.2010816,1.2567444,0.8406347697650692,1.0
RP11-108M9.6,0.20102555,4.688178,0.840678597234956,1.0
SLCO4C1,0.20095961,3.1520617,0.8407301595964733,1.0
AC026310.1,0.20094313,22.27938,0.8407430502936262,1.0
RP6-99M1.3,0.20094313,22.150192,0.8407430502936262,1.0
RP4-777D9.2,0.20094313,22.117802,0.8407430502936262,1.0
AC008753.6,0.20094313,22.161783,0.8407430502936262,1.0
ALDH1A2,0.20094313,21.821617,0.8407430502936262,1.0
TRNP1,0.20094313,21.900387,0.8407430502936262,1.0
RP11-720N19.2,0.20094313,22.189373,0.8407430502936262,1.0
CIDEB,0.20054747,0.7988073,0.8410524398283723,1.0
AIM1,0.20023094,0.7591339,0.8412999691345974,1.0
AIMP1,0.1989121,0.5623872,0.8423315098412232,1.0
KAT8,0.19757347,0.49932674,0.8433788004142785,1.0
FSTL3,0.19669972,0.9844751,0.8440625263033732,1.0
PHKA2,0.19667993,0.9081786,0.8440780082519475,1.0
NPEPL1,0.19345865,0.85022676,0.8465997848563551,1.0
BAZ2B,0.19337623,0.7947864,0.8466643341635788,1.0
MIB1,0.19333996,0.9228506,0.8466927361847377,1.0
RALGPS2,0.19319488,1.0993673,0.8468063462606047,1.0
MRC1L1,0.19280583,0.96182543,0.8471110435418894,1.0
WARS,0.19257832,0.49879354,0.8472892245794347,1.0
FBRSL1,0.1924959,1.0016849,0.8473537848534847,1.0
MT-TI,0.19191231,1.5010319,0.847810900870103,1.0
FAM211A,0.19171448,0.9029101,0.84796586707894,1.0
TTC21B,0.19149028,0.7145957,0.8481415025537846,1.0
CDC14A,0.19120672,1.0853312,0.8483636405698971,1.0
SLC22A15,0.1907649,1.7021477,0.848709786591974,1.0
HIST1H4H,0.19048135,1.3179104,0.8489319553840611,1.0
RP11-309G3.3,0.19046816,2.1898582,0.8489422891084337,1.0
RP11-820I16.4,0.19043519,1.9554989,0.8489681235329287,1.0
LINC00243,0.19019121,1.1709713,0.8491593033139404,1.0
ZNF697,0.18990766,1.7265241,0.8493814963672477,1.0
PRF1,0.18983512,1.276669,0.8494383383732687,1.0
LGALSL,0.18971641,2.461459,0.8495313542531546,1.0
SLC36A4,0.18971312,0.59394497,0.8495339380575018,1.0
RP11-214N9.1,0.18966366,2.161355,0.849572695316636,1.0
CTC-429P9.5,0.18945265,2.3949928,0.8497380637058574,1.0
AC022498.1,0.18930098,3.6323814,0.8498569263195674,1.0
AK8,0.18923503,1.8350198,0.8499086067814383,1.0
RNU5F-1,0.18920207,4.2656918,0.8499344472542266,1.0
SLC22A4,0.18912293,22.081549,0.8499964650465595,1.0
RP11-63L7.5,0.18912293,22.028498,0.8499964650465595,1.0
SEZ6L,0.18912293,21.90774,0.8499964650465595,1.0
AL132709.5,0.18912293,22.017677,0.8499964650465595,1.0
CTD-3184A7.4,0.18790959,1.041867,0.850947520527765,1.0
SHPRH,0.18725677,0.7844314,0.8514593195440983,1.0
PLB1,0.18499164,1.1036878,0.8532355908766186,1.0
CCPG1,0.18461907,0.7132703,0.8535278293084695,1.0
LRMP,0.18443772,0.6380495,0.8536700765288328,1.0
KLF13,0.18427616,0.63941705,0.8537968098782409,1.0
KLF7,0.1841212,0.6847071,0.8539183739831497,1.0
RUFY2,0.1837882,1.077637,0.8541796192171427,1.0
DLEU2,0.18232757,0.9317489,0.8553256655234828,1.0
ZRANB1,0.18187916,0.7846272,0.8556775605015029,1.0
TOP1MT,0.18157913,0.38903445,0.8559130356722325,1.0
RP11-294J22.6,0.1809131,1.0546092,0.856435784615108,1.0
CISH,0.18084057,1.3145844,0.8564927214760811,1.0
RP5-867C24.4,0.17990418,1.4673595,0.8572277915395816,1.0
EBLN2,0.17986132,1.7422491,0.8572614420817608,1.0
ADCY7,0.17943269,0.6122887,0.8575979617619938,1.0
SYT17,0.17923486,1.1396793,0.8577532872707276,1.0
AC004257.3,0.17916563,1.8254784,0.8578076525002468,1.0
LEPR,0.17906341,1.2275862,0.8578879071668464,1.0
CA5B,0.17901395,1.6827999,0.8579267405974091,1.0
MFSD6,0.17900077,1.0984347,0.8579370962369623,1.0
LAD1,0.17899418,0.8858162,0.8579422740659067,1.0
FAM198B,0.17893153,0.6488393,0.8579914637456614,1.0
LENG9,0.1787337,0.9153918,0.8581468031954542,1.0
MOK,0.17870402,1.1542299,0.8581701045868083,1.0
RP3-368A4.6,0.17867765,1.461798,0.8581908170384127,1.0
RGL4,0.17859852,0.7296755,0.8582529549788752,1.0
OAF,0.17852598,0.98024505,0.8583099155290994,1.0
LINC00954,0.17846663,1.4434344,0.8583565201643071,1.0
ARHGAP32,0.17811385,1.0192893,0.8586335690123521,1.0
RP11-473I1.9,0.1780446,1.0170516,0.8586879451300882,1.0
LEFTY1,0.17776765,0.8127581,0.858905456301891,1.0
DNHD1,0.1776984,2.967879,0.8589598357687942,1.0
IGHD,0.17768522,3.2475939,0.8589701938383567,1.0
NBPF20,0.17768192,1.9693506,0.8589727833595402,1.0
ARC,0.17761268,2.5339983,0.8590271636547862,1.0
CLCF1,0.17754345,2.8389628,0.8590815446187956,1.0
AC009950.2,0.1774808,3.2645404,0.8591307470194236,1.0
CTB-113P19.5,0.1774808,3.8912964,0.8591307470194236,1.0
DKFZP779L1853,0.1774742,3.8298702,0.859135926251316,1.0
TMEM158,0.17743464,3.0356607,0.8591670017699498,1.0
HMSD,0.17743134,2.2101753,0.8591695914063506,1.0
RP4-647C14.3,0.17737858,4.1978498,0.8592110257947834,1.0
TEKT4,0.177372,3.8027852,0.8592162051206014,1.0
HOXB13,0.17730275,21.685066,0.8592705884073957,1.0
RP5-1042I8.7,0.17730275,21.91159,0.8592705884073957,1.0
RN7SL34P,0.17730275,21.412344,0.8592705884073957,1.0
RP11-252C15.1,0.17730275,21.92924,0.8592705884073957,1.0
ST6GALNAC3,0.17730275,22.159958,0.8592705884073957,1.0
CLEC12B,0.17730275,21.973433,0.8592705884073957,1.0
LINC01010,0.17730275,21.5231,0.8592705884073957,1.0
SFTPD,0.17730275,21.640226,0.8592705884073957,1.0
IL1R1,0.17658068,1.0685239,0.8598377681364419,1.0
ADAP1,0.17629054,0.69474864,0.8600656963580423,1.0
RP11-773D16.1,0.17406827,0.8338875,0.8618118045712331,1.0
OGG1,0.17402212,0.869922,0.8618480810722723,1.0
UBR2,0.17169435,0.7816754,0.8636778294671414,1.0
FUT4,0.17042825,1.0585552,0.8646733544475048,1.0
GNL3L,0.16966332,1.0710533,0.865274921663324,1.0
CTC-425F1.4,0.16912588,0.9280514,0.8656976212103596,1.0
MPZL3,0.1687665,1.5742469,0.865980306769459,1.0
MTA2,0.16826534,0.9142275,0.8663745391034441,1.0
RP11-350N15.5,0.16815983,1.4832984,0.8664575396238855,1.0
MAP3K6,0.16812687,1.2820847,0.8664834775885686,1.0
KANSL1L,0.1678499,1.008508,0.8667013621658141,1.0
RP11-455F5.5,0.16777736,1.1562874,0.8667584288486332,1.0
AC062017.1,0.16749382,1.0563563,0.8669815143607577,1.0
ENTPD4,0.16661678,0.8602295,0.8676715900281776,1.0
RP11-216L13.19,0.1665838,1.4780911,0.8676975346925588,1.0
RP11-407N17.5,0.16641235,1.8044118,0.8678324492438341,1.0
RP11-413H22.2,0.16615519,1.8573221,0.8680348282870991,1.0
ABHD17C,0.1661354,1.9746374,0.8680503962641811,1.0
BAZ1A,0.16607934,0.49019802,0.8680945058104201,1.0
GJB2,0.16604307,2.0854387,0.8681230475003294,1.0
ANKAR,0.1660233,0.93598104,0.8681386157672737,1.0
ZDHHC20,0.16600351,1.7714139,0.8681541840853504,1.0
AC139100.2,0.16599692,2.0331645,0.868159373536071,1.0
GOLGA8B,0.16589141,1.7463934,0.8682424055200001,1.0
RP11-305K5.1,0.16587822,2.764723,0.8682527846201955,1.0
CD70,0.16587822,2.9885209,0.8682527846201955,1.0
RN7SL600P,0.16585185,1.5931104,0.8682735428887032,1.0
ADARB1,0.16578591,1.6931955,0.8683254389572389,1.0
DSP,0.16578591,1.7228509,0.8683254389572389,1.0
RP11-869B15.1,0.16575953,3.1332474,0.8683461975435229,1.0
RP11-307C12.13,0.16570018,2.6032364,0.8683929046944876,1.0
RAI14,0.16565402,2.6246855,0.8684292327961346,1.0
PDZK1IP1,0.16564743,1.7204466,0.8684344225476195,1.0
CXCR2,0.16564083,3.351893,0.8684396123047732,1.0
NTNG2,0.16564083,3.2314928,0.8684396123047732,1.0
CRIP3,0.1655617,4.0559435,0.8685018898327095,1.0
KRT7,0.16554852,4.564133,0.8685122695000335,1.0
TCTEX1D4,0.16548257,21.922983,0.8685641681765525,1.0
RP11-573G6.10,0.16548257,21.805752,0.8685641681765525,1.0
SLC5A10,0.16548257,21.624372,0.8685641681765525,1.0
PTPN13,0.16548257,21.593674,0.8685641681765525,1.0
BTBD11,0.16548257,21.919012,0.8685641681765525,1.0
JARID2-AS1,0.16548257,21.80441,0.8685641681765525,1.0
CLEC6A,0.16548257,21.684254,0.8685641681765525,1.0
HIST1H4F,0.16548257,21.898527,0.8685641681765525,1.0
RP11-221J22.2,0.16548257,21.346062,0.8685641681765525,1.0
DEFA6,0.16548257,22.17171,0.8685641681765525,1.0
MKLN1-AS1,0.16529463,0.7506788,0.8687120825109628,1.0
GAPT,0.16422307,0.54586375,0.8695555413552949,1.0
CBR4,0.16419668,0.64396495,0.8695763052949605,1.0
DHRS4,0.16404831,0.5172984,0.8696931041308079,1.0
SLC16A6,0.16322733,1.1899837,0.8703394423413324,1.0
CPNE3,0.16240636,0.5085567,0.8709858671714644,1.0
MEX3C,0.16163813,0.7857019,0.871590832736756,1.0
CCDC28B,0.16014452,0.77813196,0.8727672251275235,1.0
USP48,0.15938619,0.70486164,0.8733646183218284,1.0
CLEC2D,0.1585718,0.9815152,0.8740062470697348,1.0
DGKA,0.15820582,1.193873,0.8742946173648383,1.0
RPS6KC1,0.15781017,0.8573129,0.8746063878168981,1.0
HERC4,0.15767498,0.6323996,0.8747129138522836,1.0
SMAGP,0.15715075,0.8650652,0.8751260484735698,1.0
CXorf23,0.15689357,1.1041826,0.8753287307391424,1.0
FBXO46,0.15676828,1.3740302,0.8754274763448133,1.0
DGKE,0.1559374,1.0244937,0.876082364632207,1.0
KCNQ1OT1,0.15585497,0.6153294,0.8761473383422446,1.0
RP1-68D18.2,0.15506697,1.565291,0.8767685290817046,1.0
AC069363.1,0.15506037,0.92963237,0.8767737276513717,1.0
CTDSPL,0.15506037,0.8200266,0.8767737276513717,1.0
RP11-793H13.11,0.15495156,1.8045179,0.8768595048181522,1.0
UNC119B,0.1547999,1.0878676,0.8769790754027555,1.0
S100A14,0.154668,0.92360264,0.8770830521061928,1.0
NBPF12,0.15460207,0.8219503,0.8771350412533881,1.0
ZNF440,0.15450644,1.2820897,0.8772104264582172,1.0
SLAMF9,0.15444711,1.8760465,0.8772572178352122,1.0
RHPN1,0.1543482,1.6022371,0.8773352044165668,1.0
C7orf60,0.15429214,0.82696795,0.8773793973412279,1.0
PWWP2A,0.15426576,0.7501039,0.8774001941439116,1.0
STEAP3,0.15415695,1.2311842,0.8774859818493254,1.0
S1PR1,0.15410091,2.021812,0.8775301760773806,1.0
TMEM8B,0.15404814,1.3367611,0.8775717709936729,1.0
LGR4,0.15403496,1.8102233,0.8775821697755675,1.0
CTD-2547L16.1,0.15401848,2.5578518,0.8775951682826424,1.0
TOX2,0.15396573,2.533091,0.8776367637270549,1.0
NBPF3,0.15388,1.3961533,0.8777043570447502,1.0
RP11-403P17.3,0.15385032,1.3719677,0.8777277549394147,1.0
TREML1,0.15381075,1.8698605,0.8777589522984619,1.0
RP11-154H23.3,0.15378109,2.4452693,0.8777823504423423,1.0
RP11-550I24.2,0.15375471,2.4631152,0.8778031488820959,1.0
C9orf106,0.15373822,4.6173277,0.8778161479497766,1.0
BPI,0.15373822,4.429198,0.8778161479497766,1.0
RP11-861A13.4,0.15371513,1.9476733,0.8778343466998778,1.0
RP11-316P17.2,0.15370855,1.8248161,0.877839546354623,1.0
LINC00861,0.15368876,1.1587476,0.8778551453504798,1.0
MLPH,0.15366238,21.175793,0.8778759440853965,1.0
RP11-737O24.5,0.15366238,21.005228,0.8778759440853965,1.0
PDE6H,0.15366238,21.850273,0.8778759440853965,1.0
RP4-794H19.2,0.15366238,21.728138,0.8778759440853965,1.0
TMEM50A,0.15293042,0.3438203,0.8784531425570912,1.0
SLC6A6,0.15278535,0.8734613,0.8785675499361428,1.0
GSE1,0.1526007,0.729919,0.8787131629949456,1.0
ZC2HC1A,0.15208636,0.627924,0.8791188209920031,1.0
ZG16B,0.15166762,0.6439296,0.8794490916458945,1.0
AC093673.5,0.1499795,0.7476964,0.8807807886466441,1.0
NSMF,0.14927392,0.70209736,0.8813374965165605,1.0
AKAP10,0.14879254,0.78787404,0.8817173402247936,1.0
STARD10,0.14867714,0.72546566,0.881808402694211,1.0
SPSB3,0.14849909,0.5381675,0.8819489021400193,1.0
MKRN1,0.14774735,0.48128098,0.8825421629250303,1.0
VASP,0.14616473,0.39621112,0.8837913479979878,1.0
SLC16A5,0.1460889,0.9815454,0.8838512120628311,1.0
PIBF1,0.14606252,1.0416061,0.8838720345017307,1.0
DCAKD,0.14601636,1.4604095,0.8839084739628318,1.0
IGFBP5,0.14435461,1.0706128,0.8852204575451806,1.0
PATL2,0.14435461,1.2966954,0.8852204575451806,1.0
CTAGE5,0.1441436,1.310257,0.8853870812312401,1.0
RUFY3,0.14397874,0.9326058,0.8855172595127999,1.0
RP11-293M10.5,0.14395896,1.0608606,0.885532881114298,1.0
RP11-932O9.9,0.14334568,1.2086338,0.8860171727975092,1.0
GPR171,0.14320062,1.1905502,0.8861317426551995,1.0
PHF8,0.14317094,0.8694716,0.886155177692113,1.0
RP4-739H11.4,0.14306873,1.7134798,0.8862358991367781,1.0
RIMKLB,0.14281815,1.6036385,0.886433801864729,1.0
TCFL5,0.14268626,1.257328,0.8865379640408058,1.0
IKZF4,0.14262691,0.67356205,0.8865848376596485,1.0
